Aircraft.Category,Make,Model,Injury.Severity,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
Airplane,Cessna,172N,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Unknown
Airplane,Sonerai,II,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Thorp,T-18,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,150H,Non-Fatal,0.0,2.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Maule,M-4-210C,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,207,Non-Fatal,0.0,6.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Climb
Airplane,Piper,PA-28-161,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Approach
Airplane,Beech,95-B55,Fatal(2),2.0,1.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-32-260,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,J-3,Incident,0.0,0.0,0.0,2.0,Minor,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-22-108,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,T337C,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,210,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Climb
Airplane,Piper,PA-18-150,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Beech,B19,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Aeronca,7GC,Non-Fatal,0.0,0.0,1.0,1.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Piper,PA-17,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Mitsubishi,MU-2B-25,Incident,0.0,0.0,0.0,2.0,Minor,2.0,Turbo Prop,VMC,Climb
Airplane,Cessna,152,Non-Fatal,0.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Boeing,737-291,Incident,0.0,0.0,0.0,102.0,Minor,2.0,Turbo Fan,VMC,Takeoff
Airplane,Cessna,T210N,Non-Fatal,0.0,0.0,1.0,3.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Beech,90,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,2.0,Turbo Prop,VMC,Landing
Airplane,Piper,PA-28-161,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Boeing Stearman,A75-300N1,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Breezy,RLU1,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,T207,Non-Fatal,0.0,0.0,0.0,5.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Grumman,G-164B,Non-Fatal,0.0,0.0,0.0,3.0,Minor,1.0,Reciprocating,VMC,Taxi
Airplane,Piper,PA-28-140,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Aeronca,11BC,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Piper,PA-22,Non-Fatal,0.0,2.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Beech,95-A55,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-28-140,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Descent
Airplane,Cessna,172,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Cessna,195A,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Grumman,G164B,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-12,Non-Fatal,0.0,0.0,1.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,R172K,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Bellanca,8KCAB,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,150,Non-Fatal,0.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,IMC,Descent
Airplane,Piper,PA-25-235,Incident,0.0,0.0,1.0,0.0,Minor,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-28-161,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,152,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Go-around
Airplane,Cessna,172K,Non-Fatal,0.0,0.0,2.0,1.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-23-250,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Cruise
Airplane,Cessna,172M,Non-Fatal,0.0,3.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-20,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,185F,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-12,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-22-160,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,188,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,UNK,Maneuvering
Airplane,Piper,PA 28-181,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Eagle,DW-1,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172M,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,310R,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Approach
Airplane,Cessna,T188C,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-28-235,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,140,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-20,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Grumman,AA-1,Fatal(1),1.0,0.0,0.0,0.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Condor,150L,Non-Fatal,0.0,0.0,1.0,1.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,182A,Non-Fatal,0.0,0.0,0.0,3.0,Minor,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,152,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,172,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,172N,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Quickie,QUICKIE,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,De Havilland,DH-114,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,4.0,Reciprocating,VMC,Taxi
Airplane,Piper,PA-36-285,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,E55,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,2.0,Reciprocating,VMC,Approach
Airplane,Piper,PA-18,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Boeing,E75,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-25-260C,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Grumman American,AA-5A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,IMC,Approach
Airplane,Cessna,180H,Fatal(2),2.0,1.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172A,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA32-300,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Climb
Airplane,Champion,7ECA,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Boeing,737-291,Incident,0.0,0.0,33.0,0.0,Minor,2.0,Turbo Fan,IMC,Approach
Airplane,Cessna,150J,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,210J,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Beech,H35,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Aero Commander,500S,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Beech,E18S,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,337D,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Air Tractor,AT-301,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Beech,E-33,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Beech,58,Non-Fatal,0.0,0.0,0.0,5.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-12,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,E18S,Non-Fatal,0.0,1.0,1.0,0.0,Destroyed,2.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-38,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,172,Fatal(2),2.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Piper,PA-18,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,207,Incident,0.0,0.0,0.0,1.0,Minor,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-28-161,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Piper,PA-28R-201,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,152,Fatal(2),2.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172F,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Beech,P35,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Lake,LA-4,Non-Fatal,0.0,0.0,0.0,5.0,Destroyed,1.0,Reciprocating,VMC,Unknown
Airplane,Luscombe,8E,Non-Fatal,0.0,1.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Climb
Airplane,Cessna,150,Non-Fatal,0.0,1.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Eaa,BIPLANE,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-22,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Maneuvering
Airplane,Cessna,180,Non-Fatal,0.0,0.0,1.0,1.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Taylorcraft,BC12-D,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Go-around
Airplane,Cessna,150L,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Von Berg,VEE BEE 4,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-28-151,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-28-161,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Beech,C24R,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Bellanca,7GCAA,Non-Fatal,0.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172XP,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,R182,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Beech,58TC,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Taylorcraft,DCO-65,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,150M,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-28-140,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Descent
Airplane,Piper,PA-38,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,VMC,Approach
Airplane,Cessna,421B,Incident,0.0,0.0,1.0,0.0,Minor,2.0,Turbo Prop,VMC,Descent
Airplane,Piper,PA-28RT-201T,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Ercoupe,415C,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Engineering & Research,415-C,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Climb
Airplane,Cessna,210,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,T210L,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-38-112,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,336,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,185,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Champion,7ECA,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172N,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Unknown
Airplane,Snow,AT-301A,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-18,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,North American,AT-6C,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Gulfstream American,AA-5A,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,152-II,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Helio,H-395,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-32R-300,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Go-around
Airplane,Beech,60,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-25-260,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,A188A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Bellanca,7ECA,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Unknown
Airplane,Taylorcraft,BL-65,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Aeronca,7AC,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-32-260,Non-Fatal,0.0,0.0,1.0,6.0,Substantial,1.0,Reciprocating,VMC,Descent
Airplane,Mitsubishi,MU-2B-20,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Turbo Prop,VMC,Approach
Airplane,Cessna,177RG,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,IMC,Taxi
Airplane,Piper,PA-28-235,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,185,Non-Fatal,0.0,1.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Smith,MINIPLANE,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Auster,A.O.P.6,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,195A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-34-200T,Non-Fatal,0.0,0.0,0.0,5.0,Substantial,2.0,Reciprocating,VMC,Cruise
Airplane,Cessna,P210N,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,IMC,Landing
Airplane,Cessna,177,Non-Fatal,0.0,2.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,150M,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-25-235,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-18,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Unknown
Airplane,Quicksilver,MXII,Non-Fatal,0.0,1.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,150,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Unknown
Airplane,Grumman,AA-5A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Beech,BE-33,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Maule,BEE DEE M-4,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Swearingen,SA226TC,Non-Fatal,0.0,0.0,0.0,12.0,Substantial,2.0,Turbo Prop,VMC,Approach
Airplane,Cassutt,CASSUTT,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,152,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Mcdonnell Douglas,DC-10-30F,Incident,0.0,0.0,0.0,393.0,Minor,3.0,Turbo Fan,VMC,Takeoff
Airplane,Piper,PA-12,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-30,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,2.0,Reciprocating,VMC,Takeoff
Airplane,North American,AT-6A,Non-Fatal,0.0,0.0,2.0,2.0,Minor,1.0,Reciprocating,VMC,Taxi
Airplane,Mustang,II,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172,Non-Fatal,0.0,0.0,3.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Aeronca,65-TC,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,150-J,Non-Fatal,0.0,0.0,2.0,2.0,Substantial,1.0,Reciprocating,VMC,Go-around
Airplane,Beech,C24R,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Mooney,M-20F,Non-Fatal,0.0,0.0,1.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-28-160,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Descent
Airplane,Piper,PA-28-140,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,210M,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Taylorcraft,BC-12-65,Fatal(1),1.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-24-250,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Aeronca,7AC,Fatal(1),1.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Maule,M-5,Fatal(1),1.0,0.0,0.0,1.0,Minor,1.0,Reciprocating,VMC,Standing
Airplane,Piper,PA-11,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Lawson Special,DG-1,Non-Fatal,0.0,2.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,152A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,190,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-22,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,182P,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Citabria,8GCBC,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,150L,Fatal(1),1.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Maule,M-6-235,Fatal(4),4.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Rockwell,S-2R,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Ercoupe,415-C,Fatal(1),1.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Piper,PA-28R,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-22-135,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Go-around
Airplane,Maule,M-5-235C,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Air Tractor,AT-400,Fatal(2),2.0,0.0,0.0,0.0,Substantial,1.0,Turbo Prop,VMC,Maneuvering
Airplane,Cessna,401A,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,VMC,Takeoff
Airplane,Douglas,C-47,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,2.0,Reciprocating,VMC,Taxi
Airplane,Erco,415C,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,182R,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Descent
Airplane,Piper,PA-28-140,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Bellanca,17-30A,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Champion,7GCAA,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172M,Non-Fatal,0.0,0.0,0.0,3.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Beech,C23,Incident,0.0,0.0,0.0,1.0,Minor,1.0,Reciprocating,VMC,Standing
Airplane,Cessna,206B,Incident,0.0,0.0,0.0,1.0,Minor,1.0,Reciprocating,VMC,Approach
Airplane,Convair,340,Non-Fatal,0.0,2.0,0.0,0.0,Substantial,2.0,Reciprocating,IMC,Cruise
Airplane,Mooney,M20F,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-34,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Taxi
Airplane,Cessna,172,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,421C,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,IMC,Approach
Airplane,Piper,PA-32,Non-Fatal,0.0,0.0,0.0,7.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Air Tractor,AT-301,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Mooney,M20J,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Go-around
Airplane,Cessna,T207A,Non-Fatal,0.0,0.0,3.0,4.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Rockwell,112A,Non-Fatal,0.0,0.0,0.0,2.0,Minor,1.0,Reciprocating,VMC,Taxi
Airplane,Cessna,150,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-12,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172M,Non-Fatal,0.0,2.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Climb
Airplane,Cessna,TU206,Non-Fatal,0.0,0.0,0.0,3.0,Destroyed,1.0,Reciprocating,VMC,Landing
